time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.418906,-2.9034,-13.2765,-1.6633,13.692
3.428806,-1.8797,-13.7443,-2.1989,14.045
3.438539,-0.6491,-13.6482,-2.6852,13.925
3.449030,0.5096,-13.4306,-2.9404,13.758
3.458581,1.8691,-13.4782,-3.6781,14.096
3.469031,3.1522,-13.4421,-3.8350,14.329
3.478312,4.1403,-13.1205,-3.4642,14.188
3.488252,4.7118,-12.5665,-2.2371,13.606
3.498714,5.2327,-12.1054,-1.0180,13.227
3.508529,5.7821,-11.2971,-0.0323,12.691
3.518318,6.3502,-10.2645,0.5960,12.085
3.529100,6.9850,-9.2419,0.6632,11.604
3.538349,7.6563,-8.2093,0.3194,11.230
3.549261,8.1374,-7.3044,-0.1905,10.937
3.558795,8.1415,-6.5469,-0.7784,10.476
3.572868,7.8921,-5.8031,-1.0416,9.851
3.582309,7.7008,-5.4460,-1.7768,9.598
3.592671,7.4490,-5.2993,-2.1874,9.400
3.604114,7.3617,-5.2548,-2.1040,9.286
3.608760,7.2611,-5.2337,-1.4710,9.071
3.618524,7.2349,-5.1457,-0.6203,8.900
3.629192,7.6645,-5.0488,0.2512,9.181
3.638416,8.4990,-4.7581,1.2525,9.820
3.648734,9.2133,-4.1807,2.1650,10.347
3.664738,9.4556,-3.4998,2.9343,10.501
3.668880,9.1989,-2.9545,3.5472,10.292
3.688756,8.4771,-2.6140,3.9916,9.728
3.691038,7.5550,-2.3658,4.4726,9.093
3.699324,6.8181,-2.1248,4.9409,8.684
3.723971,6.0639,-1.7088,5.2186,8.181
3.726508,5.9721,-1.5054,5.4710,8.238
3.728530,6.1346,-1.0206,5.6894,8.429
3.739020,6.2055,-0.4226,5.9509,8.608
3.749230,6.2145,0.2014,6.2545,8.819
3.758547,6.1811,0.7652,6.4791,8.987
3.768492,5.8588,1.1715,6.9360,9.155
3.778408,5.5999,1.3332,6.8480,8.946
3.789563,5.5595,1.8196,6.9594,9.091
3.798511,5.4607,2.4376,7.6478,9.708
3.808040,5.5384,2.8961,8.3191,10.405
3.818070,5.9764,3.4815,8.8012,11.194
3.828717,6.5437,3.8984,9.1414,11.899
3.845359,6.8417,4.4204,9.5335,12.539
3.848861,6.8662,4.8819,9.3364,12.576
3.858416,6.5475,5.2061,8.9514,12.252
3.871919,6.2573,5.4616,8.5074,11.889
3.878094,6.1062,5.6482,8.2142,11.690
3.888174,5.7635,5.7161,8.1447,11.499
3.898573,5.5547,5.4796,7.9765,11.158
3.908965,5.4637,5.2832,7.9853,11.024
3.918675,5.4137,5.2548,8.0149,11.007
3.928443,5.4830,5.2176,7.9678,10.990
3.938203,5.5542,5.1618,7.9222,10.966
3.949403,5.4433,5.2258,7.7704,10.831
3.959067,5.6359,5.2750,7.6298,10.854
3.972820,6.1040,5.3398,7.4802,11.033
3.978144,6.4933,5.2039,7.2522,11.038
4.014387,6.5974,4.6312,7.3092,10.881
4.016170,7.4084,4.0354,7.2465,11.121
4.017490,8.0619,3.8777,7.1306,11.440
4.018920,8.7336,3.9311,7.0011,11.864
4.029225,8.2460,4.1165,6.7691,11.435
4.038055,9.9173,3.5171,6.4073,12.320
4.048257,12.2064,2.9946,5.5132,13.724
4.058028,14.7737,2.5679,5.0506,15.823
4.068529,17.2306,1.9622,5.3377,18.145
4.077989,18.4530,2.0919,6.7346,19.755
4.088053,18.4908,2.2057,7.6699,20.140
4.099273,17.5087,1.5325,6.9557,18.902
4.108997,15.8404,0.5428,5.5418,16.791
4.118555,13.8724,-0.6403,4.1553,14.496
4.128389,11.8711,-1.4350,3.6065,12.490
4.138433,10.1500,-2.0905,3.1746,10.838
4.160342,11.2054,-3.8452,2.0971,12.031
4.162730,11.7187,-5.3275,2.6209,13.137
4.173107,12.0912,-6.2546,3.1048,13.963
4.178529,12.1634,-7.3855,3.6306,14.686
4.189072,12.2173,-8.5296,3.3874,15.280
4.198862,12.2954,-10.2568,3.3101,16.350
4.208450,11.2238,-11.6473,2.7993,16.416
4.218895,9.5511,-12.7137,2.1054,16.040
4.248054,7.4942,-13.1192,1.6974,15.204
4.250546,5.6600,-12.9249,1.2935,14.169
4.251661,4.3068,-12.6153,0.7808,13.353
4.258578,3.0106,-12.3576,0.5154,12.729
4.269203,1.8066,-11.8123,0.3175,11.954
4.280307,0.8080,-11.1605,0.0695,11.190
4.288501,0.0791,-10.6263,-0.1803,10.628
4.303945,-0.2068,-10.2195,-0.3544,10.228
4.309191,-0.2490,-9.8647,-0.5006,9.881
4.318405,-0.2660,-9.5870,-0.5489,9.606
4.341111,-0.2011,-9.3633,-0.5114,9.379
4.342817,-0.2421,-9.3566,-0.4328,9.370
4.349048,-0.2722,-9.4054,-0.3171,9.415
4.359324,-0.5664,-9.6482,0.1395,9.666
4.368648,-1.2822,-9.7610,0.5496,9.860
4.378511,-1.7337,-9.7698,0.9132,9.964
4.388852,-2.3538,-9.7792,0.9692,10.105
4.398619,-2.3982,-9.7667,0.9296,10.100
4.425198,-2.3583,-9.9193,1.0934,10.254
4.427161,-1.1747,-10.3003,1.1736,10.433
4.429089,-0.9247,-10.9758,0.5092,11.026
4.438317,-2.2324,-11.8384,0.4881,12.057
4.448305,-4.1283,-12.5766,1.4205,13.313
4.474796,-5.4427,-12.9153,2.0109,14.159
4.477422,-6.2801,-12.8311,2.3369,14.475
4.478727,-6.7618,-12.4474,2.5901,14.400
4.489964,-6.9668,-12.1591,2.3274,14.206
4.499512,-6.9241,-11.9026,2.0808,13.926
4.509670,-6.6927,-11.7112,1.5981,13.583
4.518149,-6.4684,-11.7470,0.8682,13.438
4.528330,-6.4077,-11.9555,0.0628,13.565
4.541526,-6.9543,-12.4824,-0.3919,14.294
4.549227,-7.6813,-12.9578,-0.7333,15.081
4.563392,-8.0255,-13.0678,-1.1851,15.381
4.568272,-8.0109,-12.8536,-1.5821,15.228
4.578437,-7.6974,-12.4893,-1.7837,14.779
4.589235,-6.8481,-12.1718,-2.0037,14.109
4.598498,-5.1947,-12.0018,-2.5749,13.329
4.608312,-3.3481,-11.6832,-3.2924,12.592
4.618651,-1.9104,-11.4601,-3.7069,12.195
4.628693,-0.6208,-11.8203,-4.2684,12.583
4.638359,-0.2792,-12.4148,-5.6441,13.640
4.648401,-0.3251,-12.8404,-6.0066,14.180
4.658353,-0.4061,-13.2571,-5.3982,14.320
4.673378,-0.0324,-13.8340,-4.5977,14.578
4.678395,0.5601,-14.0725,-3.8287,14.595
4.704890,1.4609,-13.6745,-3.2390,14.129
4.707108,2.3887,-12.8778,-3.0599,13.450
4.708914,3.0339,-12.1917,-3.2130,12.968
4.718574,3.1654,-11.6255,-3.2764,12.486
4.728561,3.2074,-11.3704,-3.3477,12.279
4.738422,3.4072,-11.2896,-3.2623,12.235
4.750393,3.7276,-11.2846,-3.0505,12.270
4.758418,4.2889,-11.1785,-2.7726,12.290
4.768467,5.1230,-11.0797,-2.5086,12.462
4.778237,6.1633,-10.9724,-2.3004,12.793
4.788865,7.3331,-10.7631,-1.9871,13.174
4.799182,8.1815,-10.1931,-1.6869,13.179
4.808475,8.8056,-9.5139,-1.4549,13.045
4.818557,9.0857,-8.8099,-1.1800,12.710
4.829155,9.2054,-7.9577,-0.9562,12.206
4.850584,9.1221,-6.9808,-0.6606,11.506
4.852157,8.9393,-6.0792,-0.4039,10.818
4.858295,8.6810,-5.1984,-0.1362,10.119
4.874966,8.6166,-4.6371,0.3755,9.792
4.878566,8.3279,-4.3018,1.2171,9.452
4.889223,7.8792,-4.1545,2.2357,9.184
4.911679,7.5043,-4.1640,3.1975,9.158
4.913747,7.1935,-4.1217,4.3285,9.353
4.918624,7.0335,-3.9575,5.4875,9.759
4.929790,7.0311,-3.5618,6.5695,10.261
4.938424,7.0842,-3.0108,7.2224,10.555
4.949413,7.2891,-2.5072,7.8535,11.004
4.958156,7.4882,-1.7919,8.3009,11.322
4.973401,7.5810,-1.1739,8.3513,11.340
4.983142,7.4621,-0.7659,8.3074,11.193
4.990367,7.3014,-0.5329,8.0493,10.881
5.005601,7.2800,-0.4311,7.6754,10.588
5.008317,7.0991,-0.3112,7.4934,10.327
5.018331,6.9307,-0.1122,7.4567,10.181
5.029067,6.9739,0.0202,7.4677,10.218
5.038040,7.1222,0.2635,7.7715,10.545
5.048231,7.3138,0.7149,8.2499,11.048
5.059230,7.4851,1.2862,8.7140,11.559
5.069867,7.7668,1.8498,8.8967,11.954
5.078030,7.9285,2.4438,9.0145,12.251
5.087982,7.9538,2.9399,9.0184,12.379
5.098455,7.8893,3.2988,8.8706,12.321
5.120426,7.8416,3.6180,8.6616,12.231
5.123328,7.8294,3.8483,8.4127,12.120
5.129731,7.8046,4.1363,8.2829,12.109
5.138151,7.7487,4.3651,8.1844,12.086
5.149724,7.8208,4.5459,7.9988,12.075
5.158416,8.0142,4.6216,7.8131,12.109
5.168129,8.1838,4.7896,7.6261,12.168
5.178111,8.4092,4.9532,7.3576,12.222
5.188630,8.7508,5.0641,6.9869,12.290
5.198130,9.2867,4.9654,6.4640,12.356
5.208087,9.9091,4.5478,5.9964,12.443
5.218496,10.3247,4.0544,5.9201,12.573
5.229903,11.1612,3.1419,5.2042,12.709
5.244554,11.3510,2.4854,4.7729,12.562
5.248509,11.7218,1.9736,4.7109,12.786
5.268209,12.1572,1.5376,4.7941,13.158
5.270980,12.7236,1.4128,4.8144,13.677
5.278490,13.5064,1.4505,5.2824,14.575
5.288410,13.9598,1.5809,5.8822,15.231
5.298330,14.2236,1.4500,6.4518,15.686
5.309226,14.1234,1.2130,7.2600,15.926
5.318251,13.9749,1.0251,7.5429,15.914
5.328182,13.5307,1.0088,7.0052,15.270
5.338212,13.2492,-0.0680,5.2195,14.240
5.348806,13.2734,-1.5555,3.5720,13.833
5.358149,13.0433,-3.0793,2.1853,13.579
5.376118,13.0946,-4.5291,0.8893,13.884
5.378440,13.3959,-5.8498,-0.2821,14.620
5.411312,13.9416,-7.4580,-0.8889,15.836
5.413174,14.3609,-9.4173,-0.9452,17.199
5.414212,14.2260,-11.5532,-0.9347,18.350
5.420698,13.3383,-13.4626,-0.6614,18.963
5.428955,11.9359,-14.7268,0.0107,18.956
5.439465,10.2085,-15.3235,0.8440,18.432
5.449090,8.8314,-15.4070,1.6649,17.837
5.458521,7.5326,-15.7140,2.5623,17.613
5.472730,5.9859,-15.5721,2.8913,16.932
5.478870,4.5054,-15.2757,2.9209,16.192
5.488422,2.8834,-14.8090,2.7219,15.331
